[2026-03-19 21:00:04] Starting overnight autoresearch for SPY
[2026-03-19 21:00:04] Results directory: autoresearch_results/spy_20260320
[2026-03-19 21:00:04] Experiment timeout: 60s
[2026-03-19 21:00:04] Slippage: 0.01%
[2026-03-19 21:00:09] Total parameter combinations to test: 632
[2026-03-19 21:00:09] Starting EMA Crossover sweep (49 combos)...
[2026-03-19 21:20:48] Experiment 566/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=1.5, exit_multiplier=0.5) | train=0.3681 test=N/A | ❌
[2026-03-19 21:20:51] Experiment 567/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=1.5, exit_multiplier=0.75) | train=0.4684 test=N/A | ❌
[2026-03-19 21:20:55] Experiment 568/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=1.5, exit_multiplier=1.0) | train=0.8771 test=N/A | ❌
[2026-03-19 21:20:56] Completed MA+ATR Mean Reversion sweep
[2026-03-19 21:20:56] Starting Golden Cross sweep (16 combos)...
[2026-03-19 21:20:57] Experiment 569/632 | Golden Cross (fast_period=20, slow_period=100) | train=0.7676 test=N/A | ❌
[2026-03-19 21:20:59] Experiment 570/632 | Golden Cross (fast_period=20, slow_period=150) | train=0.4004 test=N/A | ❌
[2026-03-19 21:21:02] Experiment 571/632 | Golden Cross (fast_period=20, slow_period=200) | train=0.1954 test=N/A | ❌
[2026-03-19 21:21:04] Experiment 572/632 | Golden Cross (fast_period=20, slow_period=250) | train=0.3324 test=N/A | ❌
[2026-03-19 21:21:06] Experiment 573/632 | Golden Cross (fast_period=30, slow_period=100) | train=0.6812 test=N/A | ❌
[2026-03-19 21:21:09] Experiment 574/632 | Golden Cross (fast_period=30, slow_period=150) | train=0.2697 test=N/A | ❌
[2026-03-19 21:21:11] Experiment 575/632 | Golden Cross (fast_period=30, slow_period=200) | train=0.2114 test=N/A | ❌
[2026-03-19 21:21:14] Experiment 576/632 | Golden Cross (fast_period=30, slow_period=250) | train=0.1193 test=N/A | ❌
[2026-03-19 21:21:16] Experiment 577/632 | Golden Cross (fast_period=50, slow_period=100) | train=0.4562 test=N/A | ❌
[2026-03-19 21:21:18] Experiment 578/632 | Golden Cross (fast_period=50, slow_period=150) | train=0.3423 test=N/A | ❌
[2026-03-19 21:21:21] Experiment 579/632 | Golden Cross (fast_period=50, slow_period=200) | train=0.3057 test=N/A | ❌
[2026-03-19 21:21:24] Experiment 580/632 | Golden Cross (fast_period=50, slow_period=250) | train=0.3204 test=N/A | ❌
[2026-03-19 21:21:26] Experiment 581/632 | Golden Cross (fast_period=75, slow_period=100) | train=0.4583 test=N/A | ❌
[2026-03-19 21:21:29] Experiment 582/632 | Golden Cross (fast_period=75, slow_period=150) | train=0.1956 test=N/A | ❌
[2026-03-19 21:21:31] Experiment 583/632 | Golden Cross (fast_period=75, slow_period=200) | train=0.3577 test=N/A | ❌
[2026-03-19 21:21:34] Experiment 584/632 | Golden Cross (fast_period=75, slow_period=250) | train=0.3521 test=N/A | ❌
[2026-03-19 21:21:35] Completed Golden Cross sweep
[2026-03-19 21:21:35] Starting Keltner Squeeze sweep (16 combos)...
[2026-03-19 21:21:39] Experiment 585/632 | Keltner Squeeze (keltner_period=10, keltner_atr_mult=1.0) | train=0.0000 test=N/A | ❌
[2026-03-19 21:21:44] Experiment 586/632 | Keltner Squeeze (keltner_period=10, keltner_atr_mult=1.5) | train=-0.2453 test=N/A | ❌
[2026-03-19 21:21:48] Experiment 587/632 | Keltner Squeeze (keltner_period=10, keltner_atr_mult=2.0) | train=0.4280 test=N/A | ❌
[2026-03-19 21:21:53] Experiment 588/632 | Keltner Squeeze (keltner_period=10, keltner_atr_mult=2.5) | train=0.5712 test=N/A | ❌
[2026-03-19 21:21:58] Experiment 589/632 | Keltner Squeeze (keltner_period=15, keltner_atr_mult=1.0) | train=0.0000 test=N/A | ❌
[2026-03-19 21:22:02] Experiment 590/632 | Keltner Squeeze (keltner_period=15, keltner_atr_mult=1.5) | train=0.3369 test=N/A | ❌
[2026-03-19 21:22:07] Experiment 591/632 | Keltner Squeeze (keltner_period=15, keltner_atr_mult=2.0) | train=0.5035 test=N/A | ❌
[2026-03-19 21:22:12] Experiment 592/632 | Keltner Squeeze (keltner_period=15, keltner_atr_mult=2.5) | train=0.8107 test=N/A | ❌
[2026-03-19 21:22:17] Experiment 593/632 | Keltner Squeeze (keltner_period=20, keltner_atr_mult=1.0) | train=0.0000 test=N/A | ❌
[2026-03-19 21:22:22] Experiment 594/632 | Keltner Squeeze (keltner_period=20, keltner_atr_mult=1.5) | train=-0.0633 test=N/A | ❌
[2026-03-19 21:22:27] Experiment 595/632 | Keltner Squeeze (keltner_period=20, keltner_atr_mult=2.0) | train=0.5428 test=N/A | ❌
[2026-03-19 21:22:32] Experiment 596/632 | Keltner Squeeze (keltner_period=20, keltner_atr_mult=2.5) | train=0.5066 test=N/A | ❌
[2026-03-19 21:22:37] Experiment 597/632 | Keltner Squeeze (keltner_period=25, keltner_atr_mult=1.0) | train=0.0000 test=N/A | ❌
[2026-03-19 21:22:42] Experiment 598/632 | Keltner Squeeze (keltner_period=25, keltner_atr_mult=1.5) | train=-0.3014 test=N/A | ❌
[2026-03-19 21:22:47] Experiment 599/632 | Keltner Squeeze (keltner_period=25, keltner_atr_mult=2.0) | train=0.1907 test=N/A | ❌
[2026-03-19 21:22:52] Experiment 600/632 | Keltner Squeeze (keltner_period=25, keltner_atr_mult=2.5) | train=0.4929 test=N/A | ❌
[2026-03-19 21:22:52] Completed Keltner Squeeze sweep
[2026-03-19 21:22:52] Starting Volume Confirmed sweep (16 combos)...
[2026-03-19 21:22:53] Experiment 601/632 | Volume Confirmed (sma_period=20, threshold=0.5) | train=0.8491 test=N/A | ❌
[2026-03-19 21:22:54] Experiment 602/632 | Volume Confirmed (sma_period=20, threshold=0.6) | train=0.2045 test=N/A | ❌
[2026-03-19 21:22:55] Experiment 603/632 | Volume Confirmed (sma_period=20, threshold=0.7) | train=0.2045 test=N/A | ❌
[2026-03-19 21:22:56] Experiment 604/632 | Volume Confirmed (sma_period=20, threshold=0.8) | train=0.0000 test=N/A | ❌
[2026-03-19 21:22:57] Experiment 605/632 | Volume Confirmed (sma_period=30, threshold=0.5) | train=0.2624 test=N/A | ❌
[2026-03-19 21:22:58] Experiment 606/632 | Volume Confirmed (sma_period=30, threshold=0.6) | train=-0.3819 test=N/A | ❌
[2026-03-19 21:22:59] Experiment 607/632 | Volume Confirmed (sma_period=30, threshold=0.7) | train=-0.3819 test=N/A | ❌
[2026-03-19 21:23:00] Experiment 608/632 | Volume Confirmed (sma_period=30, threshold=0.8) | train=0.0000 test=N/A | ❌
[2026-03-19 21:23:01] Experiment 609/632 | Volume Confirmed (sma_period=50, threshold=0.5) | train=-0.1306 test=N/A | ❌
[2026-03-19 21:23:02] Experiment 610/632 | Volume Confirmed (sma_period=50, threshold=0.6) | train=0.0000 test=N/A | ❌
[2026-03-19 21:23:03] Experiment 611/632 | Volume Confirmed (sma_period=50, threshold=0.7) | train=0.0000 test=N/A | ❌
[2026-03-19 21:23:05] Experiment 612/632 | Volume Confirmed (sma_period=50, threshold=0.8) | train=0.0000 test=N/A | ❌
[2026-03-19 21:23:06] Experiment 613/632 | Volume Confirmed (sma_period=75, threshold=0.5) | train=0.5561 test=N/A | ❌
[2026-03-19 21:23:07] Experiment 614/632 | Volume Confirmed (sma_period=75, threshold=0.6) | train=0.0000 test=N/A | ❌
[2026-03-19 21:23:09] Experiment 615/632 | Volume Confirmed (sma_period=75, threshold=0.7) | train=0.0000 test=N/A | ❌
[2026-03-19 21:23:10] Experiment 616/632 | Volume Confirmed (sma_period=75, threshold=0.8) | train=0.0000 test=N/A | ❌
[2026-03-19 21:23:11] Completed Volume Confirmed sweep
[2026-03-19 21:23:11] Starting Bull Flag sweep (16 combos)...
[2026-03-19 21:23:11] Experiment 617/632 | Bull Flag (pole_min_pct=3, flag_max_bars=7) | train=0.0313 test=N/A | ❌
[2026-03-19 21:23:11] Experiment 618/632 | Bull Flag (pole_min_pct=3, flag_max_bars=10) | train=0.3123 test=N/A | ❌
[2026-03-19 21:23:12] Experiment 619/632 | Bull Flag (pole_min_pct=3, flag_max_bars=15) | train=0.2548 test=N/A | ❌
[2026-03-19 21:23:13] Experiment 620/632 | Bull Flag (pole_min_pct=3, flag_max_bars=20) | train=0.2345 test=N/A | ❌
[2026-03-19 21:23:13] Experiment 621/632 | Bull Flag (pole_min_pct=5, flag_max_bars=7) | train=-0.0987 test=N/A | ❌
[2026-03-19 21:23:14] Experiment 622/632 | Bull Flag (pole_min_pct=5, flag_max_bars=10) | train=0.0418 test=N/A | ❌
[2026-03-19 21:23:14] Experiment 623/632 | Bull Flag (pole_min_pct=5, flag_max_bars=15) | train=-0.0169 test=N/A | ❌
[2026-03-19 21:23:15] Experiment 624/632 | Bull Flag (pole_min_pct=5, flag_max_bars=20) | train=-0.0169 test=N/A | ❌
[2026-03-19 21:23:15] Experiment 625/632 | Bull Flag (pole_min_pct=7, flag_max_bars=7) | train=0.0348 test=N/A | ❌
[2026-03-19 21:23:16] Experiment 626/632 | Bull Flag (pole_min_pct=7, flag_max_bars=10) | train=0.2342 test=N/A | ❌
[2026-03-19 21:23:16] Experiment 627/632 | Bull Flag (pole_min_pct=7, flag_max_bars=15) | train=0.2342 test=N/A | ❌
[2026-03-19 21:23:17] Experiment 628/632 | Bull Flag (pole_min_pct=7, flag_max_bars=20) | train=0.2342 test=N/A | ❌
[2026-03-19 21:23:18] Experiment 629/632 | Bull Flag (pole_min_pct=10, flag_max_bars=7) | train=0.2816 test=N/A | ❌
[2026-03-19 21:23:18] Experiment 630/632 | Bull Flag (pole_min_pct=10, flag_max_bars=10) | train=0.2816 test=N/A | ❌
[2026-03-19 21:23:19] Experiment 631/632 | Bull Flag (pole_min_pct=10, flag_max_bars=15) | train=0.2816 test=N/A | ❌
[2026-03-19 21:23:19] Experiment 632/632 | Bull Flag (pole_min_pct=10, flag_max_bars=20) | train=0.2816 test=N/A | ❌
[2026-03-19 21:23:20] Completed Bull Flag sweep
[2026-03-19 21:23:20] Running validation on best strategies...
[2026-03-19 21:23:20]   Validated: MACD (fast=8, slow=30, signal=11) | validate_sharpe=N/A
[2026-03-19 21:23:20]   Validated: MACD (fast=8, slow=26, signal=13) | validate_sharpe=N/A
[2026-03-19 21:23:20]   Validated: EMA Crossover (fast=5, slow=15) | validate_sharpe=N/A
[2026-03-19 21:23:20]   Validated: MACD (fast=12, slow=20, signal=5) | validate_sharpe=N/A
[2026-03-19 21:23:20]   Validated: MACD (fast=8, slow=26, signal=5) | validate_sharpe=N/A
[2026-03-19 21:23:20] Generating final report...
[2026-03-19 21:23:20] Generated 20 new insights
[2026-03-19 21:23:20] Generated 0 new priorities
[2026-03-19 21:23:20] Memory stats: {'total_experiments': 632, 'total_insights': 20, 'active_insights': 20, 'total_runs': 1, 'pending_priorities': 0, 'kept_experiments': 3, 'overfit_flagged': 18}
[2026-03-19 21:23:20] Overnight run complete! {'total_experiments': 632, 'errors': 0, 'timeouts': 0, 'best_train_sharpe': 1.1452873589314703, 'best_test_sharpe': 0.6015268612912444, 'kept_strategies': 3, 'memory_stats': {'total_experiments': 632, 'total_insights': 20, 'active_insights': 20, 'total_runs': 1, 'pending_priorities': 0, 'kept_experiments': 3, 'overfit_flagged': 18}}
